book_name,count,author,genre,isbn,isbn13,good_reads_url,num_pages,num_rating,avg_rating
Hawke (Alexander Hawke; #1),105,Bell; Ted,fiction,1416537783,9781416537786,596,4985.0,3.86
Clifford the Big Red Dog,105,Bridwell; Norman,fiction,059044297X,9780590442978,32,53392.0,4.07
Hounded (The Iron Druid Chronicles; #1),105,Hearne; Kevin,fiction,0345522478,9780345522474,292,47880.0,4.12
The Last Precinct (Kay Scarpetta; #11),105,Cornwell; Patricia,fiction,0751525359,9780751525359,565,26385.0,3.82
Johnny Got His Gun,105,Trumbo; Dalton,fiction,0806512814,9780806512815,243,22817.0,4.15
The Snowy Day,105,Keats; Ezra Jack,fiction,0140501827,9780140501827,40,72780.0,4.12
Feed (Newsflesh; #1),105,Grant; Mira,fiction,0316081051,9780316081054,599,36156.0,3.87
Mind Prey (Lucas Davenport; #7),105,Sandford; John,fiction,0425152898,9780425152898,354,12559.0,4.18
Stones from the River,105,Hegi; Ursula,fiction,068484477X,9780684844770,525,73337.0,4.06
Sudden Prey (Lucas Davenport; #8),105,Sandford; John,fiction,0425157539,9780425157534,452,12080.0,4.14
Extras (Uglies; #4),105,Westerfeld; Scott,fiction,1416951172,9781416951179,417,83512.0,3.59
Just Kids,105,Smith; Patti,fiction,006621131X,9780066211312,304,91673.0,4.13
Chocolat (Chocolat; #1),105,Harris; Joanne,fiction,014100018X,9780141000183,306,83114.0,3.94
The Story of Doctor Dolittle (Doctor Dolittle; #1),105,Lofting; Hugh,fiction,0060775971,9780060775971,160,35782.0,3.98
Drowning Ruth  ,104,Schwarz; Christina,fiction,0345439104,9780345439109,368,65044.0,3.71
The Postcard Killers,104,Patterson; James,fiction,0316089516,9780316089517,420,18967.0,3.77
A Game of Thrones (A Song of Ice and Fire; #1),104,Martin; George R.R.,fiction,,,819,1163561.0,4.44
The Complete Maus (Maus; #1-2),104,Spiegelman; Art,fiction,0141014083,9780141014081,296,64725.0,4.51
Don't Vote; it Just Encourages the Bastards,104,O'Rourke; P.J.,non-fiction,0802119603,9780802119605,275,581.0,3.50
Harry Potter and the Sorcerer's Stone (Harry Potter; #1),104,Rowling; J.K.,fiction,0590353403,9780590353403,309,3837535.0,4.41
Night Over Water,104,Follett; Ken,fiction,0451211472,9780451211477,448,12722.0,3.76
The Ghost War (John Wells; #2),104,Berenson; Alex,fiction,0399154531,9780399154539,383,6377.0,3.98
The Far Side Gallery 3,104,Larson; Gary,fiction,0836218310,9780836218312,192,23849.0,4.44
Thunderhead,104,Preston; Douglas,fiction,0446608378,9780446608374,533,18350.0,4.08
You Are Not So Smart: Why You Have Too Many Friends on Facebook; Why Your Memory Is Mostly Fiction; and 46 Other Ways You're Deluding Yourself,104,McRaney; David,non-fiction,1592406599,9781592406593,302,18535.0,3.84
A Journey: My Political Life,104,Blair; Tony,non-fiction,030739820X,9780307398208,720,2573.0,3.45
The Wheel of Darkness (Pendergast; #8),104,Preston; Douglas,fiction,0446580287,9780446580281,388,18019.0,3.91
The Knowledge of the Holy,104,Tozer; A.W.,non-fiction,0060684127,9780060684129,117,11299.0,4.37
Bud; Not Buddy,104,Curtis; Christopher Paul,fiction,0385323069,9780385323062,243,64474.0,3.86
The Druid of Shannara (Heritage of Shannara; #2),104,Brooks; Terry,fiction,1857233808,9781857233803,,24439.0,3.99
Willpower: Rediscovering the Greatest Human Strength,104,Baumeister; Roy F.,non-fiction,1594203075,9781594203077,291,11843.0,3.95
Freedom™ (Daemon; #2),104,Suarez; Daniel,fiction,0525951571,9780525951575,406,16580.0,4.27
Red Phoenix (Red Phoenix #1),104,Bond; Larry,fiction,0446359688,9780446359689,736,9339.0,3.95
The Longest Ride,104,Sparks; Nicholas,fiction,1455520659,9781455520657,398,71615.0,4.13
Why I Am Not a Christian and Other Essays on Religion and Related Subjects,104,Russell; Bertrand,non-fiction,0671203231,9780671203238,259,13374.0,4.03
The Fall (The Strain Trilogy; #2),104,del Toro; Guillermo,fiction,0061558222,9780061558221,308,27845.0,3.79
The Far Pavilions,104,Kaye; M.M.,fiction,031215125X,9780312151256,958,31033.0,4.20
Crooked Letter; Crooked Letter,104,Franklin; Tom,fiction,0060594667,9780060594664,274,29504.0,3.81
The Naked Sun (Robot; #2),104,Asimov; Isaac,fiction,0586010165,9780586010167,203,26548.0,4.10
Plainsong (Plainsong; #1),104,Haruf; Kent,fiction,0375705856,9780375705854,301,40440.0,3.97
The Edge of Reason (Bridget Jones; #2),104,Fielding; Helen,fiction,0140298479,9780140298475,352,69908.0,3.49
Night Road,104,Hannah; Kristin,fiction,0312364423,9780312364427,385,52732.0,4.17
The Pit and the Pendulum,104,Poe; Edgar Allan,fiction,0146000110,9780146000119,56,40567.0,4.14
Guardians of the West (The Malloreon; #1),104,Eddings; David,fiction,0345352661,9780345352668,438,35302.0,4.07
The Glorious Cause,104,Shaara; Jeff,fiction,0345427580,9780345427588,680,4324.0,4.23
Scarlet (The Lunar Chronicles; #2),104,Meyer; Marissa,fiction,0312642962,9780312642969,452,153647.0,4.31
Dauntless (The Lost Fleet; #1),104,Campbell; Jack,fiction,0441014186,9780441014187,304,18178.0,3.92
Rough Country (Virgil Flowers; #3),104,Sandford; John,fiction,0399155988,9780399155987,388,12042.0,4.13
Six Days of War: June 1967 and the Making of the Modern Middle East,104,Oren; Michael B.,fiction,0345461924,9780345461926,460,2681.0,4.09
Conform: Exposing the Truth About Schools,103,Beck; Glenn,non-fiction,1476773882,9781476773889,258,571.0,3.93
Pines (Wayward Pines; #1),103,Crouch; Blake,fiction,1469216000,9781469216003,309,43631.0,3.86
Now You See Her,103,Patterson; James,fiction,0316120553,9780316120555,359,24044.0,3.97
Complications: A Surgeon's Notes on an Imperfect Science,103,Gawande; Atul,fiction,0312421702,9780312421700,270,23398.0,4.21
A Dance with Dragons (A Song of Ice and Fire #5),103,Martin; George R.R.,fiction,,,"1,154",353569.0,4.28
The Sentry (Elvis Cole; #14; Joe Pike; #3),103,Crais; Robert,fiction,0399157077,9780399157073,306,13710.0,4.20
Marked for Death: Islam's War Against the West and Me,103,Wilders; Geert,non-fiction,1596987960,9781596987968,256,170.0,4.37
All I Really Need to Know I Learned in Kindergarten,103,Fulghum; Robert,fiction,034546639X,9780345466396,240,15805.0,4.02
The Runaway Bunny,103,Brown; Margaret Wise,fiction,0060775823,9780060775827,48,48955.0,4.14
The Christmas Train,103,Baldacci; David,fiction,0446615757,9780446615754,288,11326.0,3.54
The Botany of Desire: A Plant's-Eye View of the World,103,Pollan; Michael,non-fiction,0375760393,9780375760396,297,34645.0,4.04
The Blind Side: Evolution of a Game,103,Lewis; Michael,fiction,0393330478,9780393330472,352,53971.0,4.15
I Kissed Dating Goodbye: A New Attitude Toward Relationships and Romance,103,Harris; Joshua,non-fiction,1590521358,9781590521359,221,17182.0,3.61
A Foreign Policy of Freedom: Peace; Commerce; and Honest Friendship,103,Paul; Ron,non-fiction,0912453001,9780912453002,372,805.0,4.17
In Search of Excellence: Lessons from America's Best-Run Companies,103,Peters; Tom,non-fiction,1861977166,9781861977168,360,8667.0,3.90
I Am the Messenger,103,Zusak; Markus,fiction,0375836675,9780375836671,360,87498.0,4.10
What Went Wrong? The Clash Between Islam & Modernity in the Middle East,103,Lewis; Bernard,non-fiction,0060516054,9780060516055,186,2195.0,3.46
The Promise: President Obama; Year One,103,Alter; Jonathan,non-fiction,1439101191,9781439101193,459,1718.0,3.89
The Rule of Four,103,Caldwell; Ian,fiction,0440241359,9780440241355,450,26935.0,3.21
The Beekeeper's Apprentice (Mary Russell; #1),103,King; Laurie R.,fiction,0553381520,9780553381528,341,45500.0,4.09
The Case Against the Fed,103,Rothbard; Murray N.,non-fiction,094546617X,9780945466178,158,705.0,4.19
Sarah (Women of Genesis; #1),103,Card; Orson Scott,fiction,0765341174,9780765341174,341,9169.0,3.87
Howards End,103,Forster; E.M.,fiction,0486424545,9780486424545,256,51559.0,3.94
To Your Scattered Bodies Go (Riverworld; #1),103,Farmer; Philip José,fiction,0345419677,9780345419675,220,21481.0,3.93
Elizabeth the Queen: The Life of a Modern Monarch,103,Smith; Sally Bedell,fiction,1400067898,9781400067893,663,18189.0,3.84
The Godwulf Manuscript (Spenser; #1),103,Parker; Robert B.,fiction,0440129613,9780440129615,208,10395.0,3.92
A Clash of Kings (A Song of Ice and Fire; #2),103,Martin; George R.R.,fiction,,,770,517832.0,4.39
The Long Goodbye,103,Chandler; Raymond,fiction,0394757688,9780394757681,379,21601.0,4.23
The People of Sparks (Book of Ember; #2),103,DuPrau; Jeanne,fiction,0375828257,9780375828256,338,38753.0,3.63
Naked in Death (In Death; #1),103,Robb; J.D.,fiction,0399151575,9780399151576,294,106914.0,4.12
Red: The Heroic Rescue (The Circle; #2),103,Dekker; Ted,fiction,1595540342,9781595540348,400,18696.0,4.30
A Million Miles in a Thousand Years: What I Learned While Editing My Life,103,Miller; Donald,fiction,0785213066,9780785213062,255,17809.0,4.17
Faceless Killers (Wallander #1),103,Mankell; Henning,fiction,1400031575,9781400031573,280,41603.0,3.77
Dragonquest (Pern; #2),103,McCaffrey; Anne,fiction,0345335082,9780345335081,330,31571.0,4.08
See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,103,Baer; Robert,non-fiction,140004684X,9781400046843,320,3500.0,3.92
The Illearth War (The Chronicles of Thomas Covenant the Unbeliever; #2),103,Donaldson; Stephen R.,fiction,0345348664,9780345348661,527,20005.0,3.98
Book of the Dead (Kay Scarpetta; #15),103,Cornwell; Patricia,fiction,0399153934,9780399153938,511,20879.0,3.62
Cradle and All,103,Patterson; James,fiction,0446609404,9780446609401,384,24191.0,3.88
Going Postal (Discworld; #33; Moist von Lipwig; #1),103,Pratchett; Terry,fiction,0060502932,9780060502935,394,71996.0,4.34
The High King (The Chronicles of Prydain #5),103,Alexander; Lloyd,fiction,080508052X,9780805080520,253,37265.0,4.26
Pollyanna (Pollyanna; #1),103,Porter; Eleanor H.,fiction,0689849109,9780689849107,304,52087.0,3.93
The Savage Nation: Saving America from the Liberal Assault on Our Borders; Language; and Culture,103,Savage; Michael,non-fiction,0785263535,0020049023983,240,596.0,3.41
The Last Oracle (Sigma Force; #5),102,Rollins; James,fiction,0061230944,9780061230943,434,22184.0,4.14
Four Blood Moons: Something is About to Change,102,Hagee; John,non-fiction,1617952141,9781617952142,257,2505.0,4.05
Alone (Detective D.D. Warren; #1),102,Gardner; Lisa,fiction,0553584537,9780553584530,451,34502.0,3.96
Committed: A Skeptic Makes Peace with Marriage,102,Gilbert; Elizabeth,fiction,0670021652,9780670021659,285,37542.0,3.37
Indivisible: Restoring Faith; Family; and Freedom Before It's Too Late,102,Robison; James,non-fiction,1455503126,9781455503124,384,157.0,4.20
The Physick Book of Deliverance Dane,102,Howe; Katherine,fiction,1401340903,9781401340902,371,41970.0,3.69
Drop Shot (Myron Bolitar; #2),102,Coben; Harlan,fiction,0440220459,9780440220459,341,16526.0,3.91
A Storm of Swords (A Song of Ice and Fire; #3),102,Martin; George R.R.,fiction,,,"1,243",450568.0,4.54
Clockwork Prince (The Infernal Devices; #2),102,Clare; Cassandra,fiction,1416975888,9781416975885,502,255625.0,4.48
An Unquiet Mind: A Memoir of Moods and Madness,102,Jamison; Kay Redfield,non-fiction,0679763309,9780679763307,224,37546.0,4.02
The Infinite Atonement,102,Callister; Tad R.,non-fiction,1573456233,9781573456234,356,3402.0,4.62
The Atlantis Gene (The Origin Mystery; #1),102,Riddle; A.G.,fiction,,,488,25453.0,3.67
Abundance: The Future Is Better Than You Think,102,Diamandis; Peter H.,non-fiction,1451614217,9781451614213,400,4992.0,4.10
Radical Son: A Generational Odyssey,102,Horowitz; David,non-fiction,0684840057,9780684840055,480,476.0,4.26
Perfume: The Story of a Murderer,102,Süskind; Patrick,fiction,0140120831,9780140120837,263,186737.0,3.98
Brain Rules: 12 Principles for Surviving and Thriving at Work; Home; and School,102,Medina; John,non-fiction,0979777704,9780979777707,301,16877.0,3.97
Stolen Innocence: My Story of Growing Up in a Polygamous Sect; Becoming a Teenage Bride; and Breaking Free of Warren Jeffs,102,Wall; Elissa,non-fiction,0061628018,9780061628016,438,19498.0,3.88
The Bridge of San Luis Rey,102,Wilder; Thornton,fiction,0060088877,9780060088873,138,20277.0,3.79
What is the What,102,Eggers; Dave,fiction,1932416641,9781932416640,475,59239.0,4.15
Absalom; Absalom!,102,Faulkner; William,fiction,0679732187,9780679732181,320,29129.0,3.95
The Devil Colony (Sigma Force; #7),102,Rollins; James,fiction,0061784788,9780061784781,496,16022.0,4.16
The God Who Is There,102,Schaeffer; Francis A.,fiction,0830819479,9780830819478,226,4440.0,4.21
Civil Disobedience and Other Essays (Collected Essays),102,Thoreau; Henry David,fiction,1420925229,9781420925227,188,13223.0,4.05
Sword Song (The Saxon Stories; #4),102,Cornwell; Bernard,fiction,0060888644,9780060888640,336,15506.0,4.26
Fangirl,102,Rowell; Rainbow,fiction,,,445,256484.0,4.16
Damascus Countdown (The Twelfth Imam; #3),102,Rosenberg; Joel C.,fiction,1441826289,9781441826282,,2880.0,4.25
Never Trust a Liberal Over Three --Especially a Republican,102,Coulter; Ann,non-fiction,1621571912,9781621571919,390,251.0,3.80
The 10 Big Lies about America: Combating Destructive Distortions about Our Nation,102,Medved; Michael,non-fiction,0307394069,9780307394064,280,375.0,3.88
Babbitt,102,Lewis; Sinclair,fiction,142640607X,9781426406072,348,14753.0,3.63
Plum Spooky (Stephanie Plum; #14.5),102,Evanovich; Janet,fiction,0739328271,9780739328279,384,33763.0,3.76
The Doctrine and Covenants of the Church of Jesus Christ of Latter-Day Saints,102,Smith Jr.; Joseph,non-fiction,1432624806,9781432624804,291,4783.0,4.53
The Mother Tongue: English and How It Got That Way,102,Bryson; Bill,non-fiction,0380715430,9780380715435,320,23312.0,3.96
Kim,102,Kipling; Rudyard,fiction,0140183523,9780140183528,366,23059.0,3.71
Last Call: The Rise and Fall of Prohibition,101,Okrent; Daniel,non-fiction,0743277023,9780743277020,480,5409.0,3.86
The Mayor of Casterbridge,101,Hardy; Thomas,fiction,0141439785,9780141439785,445,38292.0,3.78
Wiseguy,101,Pileggi; Nicholas,fiction,0671723227,9780671723224,320,8833.0,4.13
The Good Girl,101,Kubica; Mary,fiction,0778316556,9780778316558,352,68632.0,3.81
Fiasco: The Inside Story of a Wall Street Trader,101,Partnoy; Frank,non-fiction,0140278796,9780140278798,288,1293.0,3.84
Aftershock: The Next Economy and America's Future,101,Reich; Robert B.,non-fiction,0307592812,9780307592811,174,3058.0,3.93
Pompeii,101,Harris; Robert,fiction,0812974611,9780812974614,304,22767.0,3.77
Outlaw Platoon: Heroes; Renegades; Infidels; and the Brotherhood of War in Afghanistan,101,Parnell; Sean,non-fiction,,9780062066398,374,4474.0,4.36
Darwin's Black Box: The Biochemical Challenge to Evolution,101,Behe; Michael J.,fiction,0743290313,9780743290319,329,2623.0,3.68
T is for Trespass (Kinsey Millhone; #20),101,Grafton; Sue,fiction,0399154485,9780399154485,387,18179.0,3.89
NYPD Red (NYPD Red; #1),101,Patterson; James,fiction,0316224138,9780316224130,512,19970.0,3.88
The Crystal Shard (Forgotten Realms: Icewind Dale; #1; Legend of Drizzt; #4),101,Salvatore; R.A.,fiction,0786942460,9780786942466,344,31284.0,4.12
Ice Cold (Rizzoli & Isles; #8),101,Gerritsen; Tess,fiction,034551548X,9780345515483,322,26481.0,4.13
The Crying of Lot 49,101,Pynchon; Thomas,fiction,006091307X,9780060913076,152,48230.0,3.71
The Given Day (Coughlin #1),101,Lehane; Dennis,fiction,0688163181,9780688163181,704,16824.0,4.01
The Magician King (The Magicians; #2),101,Grossman; Lev,fiction,043402080X,9780434020805,400,47142.0,3.89
One Summer,101,Baldacci; David,fiction,0446583146,9780446583145,351,16255.0,3.70
Prentice Alvin (Tales of Alvin Maker; #3),101,Card; Orson Scott,fiction,1841490237,9781841490236,342,14583.0,3.76
Black and Blue,101,Quindlen; Anna,fiction,0385333137,9780385333139,288,63560.0,3.85
Open Season (Joe Pickett; #1),101,Box; C.J.,fiction,042518546X,9780425185469,278,9666.0,3.89
Unplanned: The Dramatic True Story of a Former Planned Parenthood Leader's Eye-Opening Journey Across the Life Line,101,Johnson; Abby,non-fiction,1414339399,9781414339399,267,3605.0,4.21
Mormon Doctrine,101,McConkie; Bruce R.,non-fiction,0884940624,9780884940623,856,3507.0,4.08
Hell's Angels: A Strange and Terrible Saga,101,Thompson; Hunter S.,fiction,222109073X,9782221090732,295,29550.0,4.00
Hush; Hush (Hush; Hush; #1),101,Fitzpatrick; Becca,fiction,1416989412,9781416989417,391,399867.0,4.01
The Complete Adventures of Curious George,101,Rey; Margret,fiction,0618164413,9780618164417,432,36772.0,4.22
From the Corner of His Eye,101,Koontz; Dean,fiction,0553582747,9780553582741,768,22797.0,3.98
Sick Puppy,101,Hiaasen; Carl,fiction,0446695688,9780446695688,464,17849.0,3.87
Jesus of Nazareth: From the Baptism in the Jordan to the Transfiguration,101,Benedict XVI; Pope,non-fiction,0385523416,9780385523417,374,3680.0,4.33
Joni: An Unforgettable Story,101,Tada; Joni Eareckson,fiction,0310240018,9780310240013,205,17246.0,4.21
The Steel Wave (World War II: 1939-1945; #2),101,Shaara; Jeff,fiction,0345461428,9780345461421,493,4017.0,4.19
The Myth of Sisyphus and Other Essays,101,Camus; Albert,fiction,0679733736,9780679733737,212,26662.0,4.17
Woodrow Wilson: A Biography,101,Cooper Jr.; John Milton,non-fiction,0307265412,9780307265418,702,2918.0,3.77
Thunderball (James Bond; #9),100,Fleming; Ian,fiction,0142003247,9780142003244,258,8889.0,3.77
P.S. I Love You,100,Ahern; Cecelia,fiction,0786890754,9780786890750,470,250610.0,4.00
The Weird Sisters,100,Brown; Eleanor,fiction,0399157220,9780399157226,320,37069.0,3.35
Life Expectancy,100,Koontz; Dean,fiction,0553588249,9780553588248,476,24292.0,3.97
Jemima J: A Novel About Ugly Ducklings and Swans,100,Green; Jane,fiction,0767905180,9780767905183,373,98316.0,3.60
Tramp for the Lord,100,ten Boom; Corrie,non-fiction,0515089931,9780515089936,208,14583.0,4.45
To Try Men's Souls (Revolutionary War; #1),100,Gingrich; Newt,fiction,0312591063,9780312591069,345,1120.0,4.05
Legion (Legion; #1),100,Sanderson; Brandon,fiction,1596064854,9781596064850,88,19794.0,4.11
Ubik,100,Dick; Philip K.,fiction,8498000831,9788498000832,288,47069.0,4.10
Promise Me (Myron Bolitar; #8),100,Coben; Harlan,fiction,0451219244,9780451219244,504,17747.0,3.95
Dead Witch Walking (The Hollows; #1),100,Harrison; Kim,fiction,0060572965,9780060572969,416,89568.0,4.03
12th of Never (Women's Murder Club; #12),100,Patterson; James,fiction,,,368,21689.0,3.95
Player Piano,100,Vonnegut; Kurt,fiction,0385333781,9780385333788,341,32466.0,3.84
The Prize: The Epic Quest for Oil; Money; and Power,100,Yergin; Daniel,non-fiction,0671799320,9780671799328,928,5125.0,4.38
The Sneetches and Other Stories,100,Seuss; Dr.,fiction,0007158505,9780007158508,65,49851.0,4.31
33 Questions About American History You're Not Supposed to Ask,100,Woods Jr.; Thomas E.,non-fiction,0307346684,9780307346681,320,422.0,3.90
Alex Cross; Run (Alex Cross; #20),100,Patterson; James,fiction,0316097527,9780316097529,416,16048.0,4.00
Chronicles; Vol. 1,100,Dylan; Bob,fiction,0743244583,9780743244589,320,32769.0,3.98
Kafka on the Shore,100,Murakami; Haruki,fiction,1400079276,9781400079278,467,156052.0,4.12
Summer Sisters,100,Blume; Judy,fiction,0440243750,9780440243755,416,70265.0,3.82
Stonewalled: My Fight for Truth Against the Forces of Obstruction; Intimidation; and Harassment in Obama's Washington,100,Attkisson; Sharyl,non-fiction,0062322842,9780062322845,422,655.0,4.42
Smiley's People,100,le Carré; John,fiction,0743455800,9780743455800,397,21718.0,4.22
Earth Abides,100,Stewart; George R.,fiction,0345487133,9780345487131,345,16832.0,3.96
The Discoverers: A History of Man's Search to Know His World and Himself,100,Boorstin; Daniel J.,fiction,0394726251,9780394726250,745,8786.0,4.11
Dumbing Us Down: The Hidden Curriculum of Compulsory Schooling,100,Gatto; John Taylor,non-fiction,086571519X,9780865715196,142,4191.0,4.17
The Tombs of Atuan (Earthsea Cycle; #2),100,Le Guin; Ursula K.,fiction,0689845367,9780689845369,180,59997.0,4.06
The Face,100,Koontz; Dean,fiction,0553584480,9780553584486,688,16949.0,3.67
The Haj,100,Uris; Leon,fiction,0553248642,9780553248647,544,9236.0,3.96
The Structure of Scientific Revolutions,100,Kuhn; Thomas S.,non-fiction,0226458083,9780226458083,226,15053.0,3.98
The Long Tail: Why the Future of Business Is Selling Less of More,100,Anderson; Chris,non-fiction,1401302378,9781401302375,226,18166.0,3.82
The Dragonbone Chair (Memory; Sorrow; and Thorn; #1),100,Williams; Tad,fiction,0756402697,9780756402693,672,41695.0,3.93
The End of Eternity,100,Asimov; Isaac,fiction,0449016196,9780449016190,192,25588.0,4.19
American Soldier,100,Franks; Tommy,fiction,0060731583,9780060731588,590,1027.0,3.77
Mudbound,100,Jordan; Hillary,fiction,156512569X,9781565125698,328,42845.0,3.99
The Traveler's Gift: Seven Decisions That Determine Personal Success,100,Andrews; Andy,fiction,0785273220,9780785273226,227,8196.0,4.09
The Quest for Cosmic Justice,100,Sowell; Thomas,non-fiction,0684864630,9780684864631,224,452.0,4.20
The Survivor (Mitch Rapp; #14),100,Mills; Kyle,fiction,1442364459,9781442364455,,6316.0,4.18
Odd Apocalypse (Odd Thomas; #5),99,Koontz; Dean,fiction,0307990672,9780307990679,464,18169.0,3.90
The Holcroft Covenant,99,Ludlum; Robert,fiction,0752858572,9780752858579,547,8562.0,3.88
Gregor the Overlander (Underland Chronicles; #1),99,Collins; Suzanne,fiction,043977134X,9780439771344,326,62922.0,3.98
Doctor No (James Bond; #6),99,Fleming; Ian,fiction,0142002038,9780142002032,309,11822.0,3.75
Small Sacrifices: A True Story of Passion and Murder,99,Rule; Ann,fiction,0451166604,9780451166609,496,16143.0,4.19
The Real Crash,99,Schiff; Peter D.,non-fiction,1250004470,9781250004475,352,802.0,3.87
How The Mighty Fall: And Why Some Companies Never Give In,99,Collins; James C.,non-fiction,0977326411,9780977326419,240,4663.0,3.94
The Particular Sadness of Lemon Cake,99,Bender; Aimee,fiction,0385501129,9780385501125,292,43947.0,3.18
Get Shorty (Chili Palmer; #1),99,Leonard; Elmore,fiction,006008216X,9780060082161,384,15299.0,3.94
Whispers,99,Koontz; Dean,fiction,042520992X,9780425209929,464,25257.0,3.89
The Girls' Guide to Hunting and Fishing,99,Bank; Melissa,fiction,0143035479,9780143035473,288,107321.0,3.26
The Hostile Hospital (A Series of Unfortunate Events; #8),99,Snicket; Lemony,fiction,1405206128,9781405206129,272,62802.0,3.93
The Amulet of Samarkand (Bartimaeus; #1),99,Stroud; Jonathan,fiction,078681859X,9780786818594,462,86678.0,3.98
New York,99,Rutherfurd; Edward,fiction,0385521383,9780385521383,862,19903.0,4.07
Patriots (The Coming Collapse),99,Rawles; James Wesley,fiction,156975229X,9781569752296,384,3648.0,3.58
The Google Story: Inside the Hottest Business; Media; and Technology Success of Our Time,99,Vise; David A.,non-fiction,0553383663,9780553383669,336,9946.0,3.78
Left Neglected,99,Genova; Lisa,fiction,1439164630,9781439164631,324,47665.0,3.93
Broken Prey (Lucas Davenport; #16),99,Sandford; John,fiction,0425204308,9780425204306,481,10520.0,4.12
Tropic of Cancer,99,Miller; Henry,fiction,0802131786,9780802131782,318,43389.0,3.71
Shock Wave (Virgil Flowers; #5),99,Sandford; John,fiction,,,,12720.0,4.18
Little Earthquakes,99,Weiner; Jennifer,fiction,1416528636,9781416528630,557,75760.0,3.75
The Monkey's Raincoat (Elvis Cole; #1),99,Crais; Robert,fiction,0752816993,9780752816999,237,14838.0,3.97
Taltos (Lives of the Mayfair Witches; #3),99,Rice; Anne,fiction,0679436545,9780679436546,4,41452.0,3.77
An Invisible Thread: The True Story of an 11-Year-Old Panhandler; a Busy Sales Executive; and an Unlikely Meeting with Destiny,99,Schroff; Laura,fiction,,,274,18901.0,3.97
The Death of the West: How Dying Populations and Immigrant Invasions Imperil Our Country and Civilization,99,Buchanan; Patrick J.,non-fiction,0312302592,9780312302597,320,471.0,3.67
Your Best Life Now: 7 Steps to Living at Your Full Potential,99,Osteen; Joel,non-fiction,0446532754,9780446532754,320,10089.0,3.99
On Her Majesty's Secret Service (James Bond; #11),99,Fleming; Ian,fiction,0142003255,9780142003251,326,10570.0,3.92
A New Song (Mitford Years; #5),99,Karon; Jan,fiction,014303507X,9780143035077,576,15024.0,4.27
Kon-Tiki,99,Heyerdahl; Thor,fiction,0671726528,9780671726522,240,13428.0,4.08
Specter of the Past (Star Wars: The Hand of Thrawn; #1),99,Zahn; Timothy,fiction,0553298046,9780553298048,386,12663.0,3.97
How The Catholic Church Built Western Civilization,99,Woods Jr.; Thomas E.,non-fiction,0895260387,9780895260383,280,1112.0,4.12
Mortal Prey (Lucas Davenport; #13),99,Sandford; John,fiction,0425189864,9780425189863,424,10753.0,4.18
Invisible Prey (Lucas Davenport; #17),99,Sandford; John,fiction,0399154213,9780399154218,384,10761.0,4.10
The Sins of the Father (The Clifton Chronicles; #2),99,Archer; Jeffrey,fiction,1250000971,9781250000972,352,26484.0,3.97
Treasure of Khan (Dirk Pitt; #19),99,Cussler; Clive,fiction,0399153691,9780399153693,552,9531.0,3.86
Animal Farm,99,Orwell; George,fiction,,9780451526342,141,1719130.0,3.83
Blue Shoes and Happiness (No. 1 Ladies' Detective Agency; #7),99,McCall Smith; Alexander,fiction,1400075718,9781400075713,256,19950.0,4.06
The Zero Game,99,Meltzer; Brad,fiction,0446612111,9780446612111,468,9507.0,3.88
Rome Sweet Home: Our Journey to Catholicism,99,Hahn; Scott,non-fiction,0898704782,9780898704785,182,4154.0,4.32
Gardens of the Moon (The Malazan Book of the Fallen; #1),98,Erikson; Steven,fiction,0765348780,9780765348784,666,53314.0,3.83
Midnight,98,Koontz; Dean,fiction,0425194515,9780425194515,496,19235.0,3.79
The God of Small Things,98,Roy; Arundhati,fiction,0679457313,9780679457312,340,159025.0,3.90
The Pianist: The Extraordinary Story of One Man's Survival in Warsaw; 1939-45,98,Szpilman; Władysław,fiction,057506708X,9780575067080,222,34146.0,4.26
The Coming of the Third Reich (The History of the Third Reich; #1),98,Evans; Richard J.,non-fiction,0143034693,9780143034698,622,4239.0,4.21
The Girl Who Chased the Moon,98,Allen; Sarah Addison,fiction,0553807218,9780553807219,269,40972.0,3.97
Sycamore Row,98,Grisham; John,fiction,,,466,69233.0,3.96
The Distant Hours,98,Morton; Kate,fiction,1439152780,9781439152782,576,45302.0,3.86
Brooklyn,98,Tóibín; Colm,fiction,1439138311,9781439138311,262,41859.0,3.62
Richard III,98,Shakespeare; William,fiction,0192839934,9780192839930,424,30185.0,3.91
The Gray Man (Court Gentry; #1),98,Greaney; Mark,fiction,051514701X,9780515147018,464,5447.0,4.05
Monster Hunter International (Monster Hunter International; #1),98,Correia; Larry,fiction,0741444569,9780741444561,457,15939.0,4.04
The Wind-Up Bird Chronicle,98,Murakami; Haruki,fiction,0965341984,9780965341981,607,135251.0,4.17
Tell the Wolves I'm Home,98,Brunt; Carol Rifka,fiction,0679644199,9780679644194,360,80700.0,4.03
Little Dorrit,98,Dickens; Charles,fiction,0141439963,9780141439969,985,31429.0,3.96
The Guns of the South,98,Turtledove; Harry,fiction,0345413660,9780345413666,528,6009.0,3.95
Kingdom Come,98,Waid; Mark,fiction,1563893304,9781563893308,231,40694.0,4.23
I Don't Have Enough Faith to Be an Atheist,98,Geisler; Norman L.,non-fiction,1581345615,9781581345612,447,2669.0,4.15
Mad River (Virgil Flowers; #6),98,Sandford; John,fiction,0399157700,9780399157707,387,11391.0,4.16
